pix,year,for_age_2003,for_con_2003,for_pro,elev,p1_trend,p1_trend_slope,trend_20yrs,delta_for_age_lag3,delta_for_con_lag3,delta_cmi_sm_lag3,delta_dd5_wt_lag3,delta_for_age_lag2,delta_for_con_lag2,delta_cmi_sm_lag2,delta_dd5_wt_lag2,delta_for_age_lag1,delta_for_con_lag1,delta_cmi_sm_lag1,delta_dd5_wt_lag1,delta_for_age,delta_for_con,delta_cmi_sm,delta_dd5_wt,fire,harv,insc,gfc,canlad,count_brk_neg,sum_brk_magnitude_neg,avg_brk_magnitude_neg,count_brk_pos,sum_brk_magnitude_pos,avg_brk_magnitude_pos
93373,2003,67.053,68.662,1,232.086,2,-3.281,,,,-6.819,-1.0,4.597,1.033,4.741,2.0,2.298,0.516,5.235,-4.0,9.195,2.068,4.362,4.0,0,0,0,0,0,,,,,,
93378,2003,73.508,75.435,0,234.652,2,-3.32,2,,,-6.776,-0.608,1.481,1.882,4.8,2.0,0.74,0.941,5.227,-4.0,2.963,3.763,4.349,3.891,0,0,0,1,0,,,,,,
93434,2003,,,0,289.323,2,-3.25,1,,,-6.147,0.0,,,5.316,2.0,,,5.179,-4.0,,,4.048,3.0,0,0,0,0,0,,,,,,
93447,2003,90.71,57.593,0,232.267,2,-3.544,1,,,-5.996,-1.0,-4.081,-5.446,5.418,1.0,-2.04,-2.723,5.056,-5.0,-8.162,-10.893,3.908,4.0,0,0,0,1,2,,,,,,
93453,2003,87.066,70.455,0,244.828,2,-3.387,,,,-5.947,-1.0,-0.449,-0.914,5.489,1.666,-0.225,-0.457,5.087,-4.795,-0.898,-1.828,3.909,4.0,0,0,0,2,2,,,,,,
93457,2003,80.781,66.533,0,257.479,2,-3.106,1,,,-5.913,0.0,2.517,-1.33,5.528,2.0,1.258,-0.665,5.117,-4.0,5.035,-2.66,3.904,4.0,0,1,0,2,2,,,,,,
93547,2003,75.409,29.855,0,208.081,2,-3.643,,,,-4.944,0.0,2.029,2.673,6.344,2.0,1.015,1.337,5.303,-5.0,4.058,5.345,3.155,3.837,0,0,0,2,2,,,,,,
94338,2003,86.766,37.816,1,317.791,2,-3.416,,,,-7.635,0.0,-3.117,-2.099,4.186,2.0,-1.558,-1.049,5.428,-3.513,-6.236,-4.197,4.897,3.0,0,0,0,0,0,,,,,,
94365,2003,83.534,31.382,0,304.516,2,-5.904,5,,,-7.303,0.0,1.703,-1.763,4.451,2.0,0.851,-0.882,5.316,-3.348,3.405,-3.528,4.711,3.0,0,1,0,1,2,,,,,,
94366,2003,72.709,22.476,0,313.958,2,-6.166,1,,,-7.311,0.0,6.38,-2.384,4.468,2.0,3.19,-1.192,5.335,-3.051,12.761,-4.769,4.731,3.0,0,1,0,1,2,,,,,,
94453,2003,82.653,38.39,0,289.92,2,-4.851,1,,,-6.284,0.0,-1.797,-1.795,5.243,2.0,-0.898,-0.898,5.17,-4.0,-3.592,-3.589,4.135,3.0,0,0,0,1,0,,,,,,
94456,2003,85.705,49.783,0,282.618,2,-4.26,1,,,-6.243,0.0,0.964,-0.773,5.262,2.0,0.482,-0.387,5.165,-4.0,1.929,-1.546,4.103,3.0,0,0,0,1,0,,,,,,
94457,2003,96.295,52.903,0,279.488,2,-4.205,1,,,-6.228,0.0,0.004,-1.246,5.268,2.0,0.002,-0.623,5.158,-4.0,0.009,-2.49,4.092,3.0,0,0,0,1,0,,,,,,
94458,2003,94.212,37.597,0,277.787,2,-3.753,1,,,-6.217,0.0,-3.512,-2.297,5.274,2.0,-1.756,-1.149,5.155,-4.0,-7.024,-4.594,4.082,3.0,0,0,0,1,0,,,,,,
94477,2003,73.119,72.433,0,240.788,2,-4.049,1,,,-6.005,-1.0,2.467,0.96,5.445,1.142,1.233,0.48,5.06,-5.0,4.935,1.918,3.927,4.0,0,0,0,2,2,,,,,,
94482,2003,75.28,73.32,0,249.839,2,-3.448,5,,,-5.964,-0.805,0.109,0.195,5.501,1.915,0.055,0.098,5.084,-4.444,0.218,0.388,3.925,4.0,0,0,0,2,2,,,,,,
94483,2003,67.094,73.319,0,254.362,2,-3.474,1,,,-5.955,-0.058,-1.396,-0.246,5.511,2.0,-0.698,-0.123,5.098,-4.016,-2.792,-0.494,3.922,4.0,0,0,0,2,2,,,,,,
95109,2003,81.464,41.965,1,368.429,2,-5.548,1,,,-7.458,0.0,5.694,-0.484,4.522,2.0,2.847,-0.242,7.506,-4.0,11.387,-0.967,5.57,3.942,0,0,0,0,0,,,,,,
95304,2003,89.408,13.652,0,452.257,2,-4.521,1,,,-8.071,0.0,-2.085,1.567,3.993,2.0,-1.042,0.784,5.802,-2.169,-4.169,3.135,5.408,2.855,0,0,0,0,0,,,,,,
95305,2003,86.897,13.435,0,428.136,2,-5.481,1,,,-8.064,0.0,-2.21,0.09,4.006,2.0,-1.105,0.045,5.798,-2.866,-4.419,0.18,5.386,3.0,0,0,0,0,0,,,,,,
95429,2003,72.678,83.019,1,230.207,2,-3.491,,,,-6.862,-1.0,-2.397,1.232,4.735,2.0,-1.198,0.616,5.209,-4.0,-4.795,2.464,4.382,4.0,0,0,0,0,0,,,,,,
95431,2003,69.367,85.381,1,243.879,2,-3.298,,,,-6.851,-0.357,-1.46,-0.871,4.768,2.0,-0.73,-0.435,5.221,-4.0,-2.919,-1.742,4.401,3.472,0,0,0,0,0,,,,,,
95432,2003,71.903,82.166,0,240.554,2,-3.097,,,,-6.84,-0.671,-1.658,0.108,4.774,2.0,-0.829,0.054,5.215,-4.0,-3.315,0.217,4.389,3.671,0,0,0,0,0,,,,,,
95483,2003,71.945,29.23,0,295.183,2,-6.935,1,,,-6.278,0.0,9.544,-2.594,5.26,2.0,4.772,-1.297,5.156,-4.0,19.088,-5.186,4.137,3.0,0,0,0,1,0,,,,,,
95487,2003,84.078,25.444,0,292.57,2,-5.562,1,,,-6.23,0.0,5.164,-1.391,5.288,2.0,2.582,-0.695,5.147,-4.0,10.328,-2.783,4.104,3.0,0,0,0,1,1,,,,,,
95488,2003,87.348,20.417,0,293.404,2,-4.243,1,,,-6.215,0.0,0.995,-0.933,5.297,2.0,0.498,-0.466,5.15,-4.0,1.99,-1.866,4.094,3.0,0,0,0,1,0,,,,,,
95489,2003,83.606,21.498,0,287.416,2,-3.598,1,,,-6.202,0.0,3.592,-1.987,5.3,2.0,1.796,-0.993,5.144,-4.0,7.184,-3.974,4.08,3.0,0,0,0,1,0,,,,,,
95528,2003,98.324,62.26,0,239.36,2,-5.408,,,,-5.778,-1.0,-2.983,-0.44,5.652,1.0,-1.492,-0.22,5.083,-5.0,-5.968,-0.879,3.787,4.0,0,0,0,0,0,,,,,,
41669,2003,69.148,29.154,0,364.017,2,-5.997,1,,,-7.024,-1.0,0.998,-0.68,4.667,2.0,0.499,-0.34,7.887,-4.0,1.995,-1.36,5.894,4.0,0,0,0,2,2,,,,,,
41676,2003,58.66,23.294,0,351.935,2,-5.738,1,,,-7.092,-1.0,0.053,-1.289,4.616,2.0,0.027,-0.644,7.81,-4.084,0.106,-2.578,5.875,4.0,0,0,0,2,0,,,,,,
41689,2003,72.829,17.291,0,330.615,2,-4.507,,,,-7.214,-1.0,-0.226,-1.028,4.524,2.0,-0.113,-0.514,7.68,-4.594,-0.451,-2.056,5.856,4.0,0,0,0,1,0,,,,,,
41691,2003,76.298,25.923,0,341.901,2,-3.95,1,,,-7.248,-0.579,-0.422,0.079,4.517,2.0,-0.211,0.039,7.692,-4.0,-0.844,0.158,5.875,4.0,0,0,0,1,0,,,,,,
42944,2003,86.654,32.018,0,372.517,2,-4.43,,,,-6.693,0.0,4.862,-2.312,4.552,2.0,2.431,-1.156,6.311,-2.0,9.725,-4.622,4.58,2.0,0,0,0,0,0,,,,,,
42955,2003,94.62,31.608,0,377.559,2,-4.36,,,,-6.555,0.0,0.783,0.362,4.612,2.0,0.392,0.181,6.332,-2.0,1.567,0.723,4.489,2.0,0,0,0,0,0,,,,,,
43730,2003,90.32,20.945,0,384.917,2,-4.37,1,,,-7.104,-1.0,1.999,0.92,4.566,2.0,0.999,0.46,7.828,-4.0,3.999,1.84,5.886,4.0,0,0,0,2,0,,,,,,
43877,2003,44.791,43.876,1,344.653,2,-5.977,1,,,-7.392,0.0,2.568,-4.063,4.319,2.0,1.284,-2.031,6.853,-3.0,5.136,-8.128,5.33,3.0,0,0,0,1,1,,,,,,
43879,2003,61.318,29.165,1,360.997,2,-6.09,1,,,-7.384,0.0,6.633,-0.506,4.32,2.0,3.316,-0.253,6.841,-3.0,13.266,-1.012,5.329,3.0,0,0,0,1,1,,,,,,
43885,2003,67.763,42.148,1,382.444,2,-3.57,,,,-7.346,0.0,-5.251,2.605,4.326,2.0,-2.625,1.303,6.81,-3.0,-10.503,5.211,5.293,3.0,0,0,0,0,0,,,,,,
43940,2003,72.891,39.313,0,362.14,2,-4.675,,,,-7.026,0.0,0.163,2.748,4.41,2.0,0.082,1.374,6.424,-3.0,0.325,5.494,4.84,2.678,0,0,0,0,0,,,,,,
44012,2003,80.946,76.191,0,322.528,2,-2.972,,,,-6.162,0.0,0.213,-1.116,4.814,2.0,0.106,-0.558,6.194,-3.0,0.424,-2.234,4.19,2.0,0,0,0,0,0,,,,,,
44104,2003,76.848,31.847,0,271.211,2,-5.716,1,,,-4.968,0.0,2.152,-0.404,5.502,2.0,1.076,-0.202,5.907,-4.0,4.302,-0.81,3.382,3.0,0,0,0,1,0,,,,,,
44105,2003,69.28,39.177,0,265.83,2,-3.351,1,,,-4.952,0.0,7.218,0.414,5.509,2.0,3.609,0.207,5.898,-4.0,14.437,0.828,3.366,3.0,0,0,0,1,0,,,,,,
40647,2003,77.74,29.041,1,324.31,2,-6.275,1,,,-7.055,-0.898,5.223,-2.156,4.688,2.0,2.611,-1.078,7.815,-4.756,10.447,-4.312,5.86,4.242,0,0,0,2,0,,,,,,
10018,2003,69.893,65.888,0,339.678,2,-3.297,,,,-6.385,0.0,3.879,2.095,4.553,2.0,1.94,1.047,6.928,-3.0,7.758,4.191,4.538,2.0,0,0,0,0,0,,,,,,
10062,2003,96.288,52.142,0,313.452,2,-3.846,,,,-5.866,0.0,-0.773,0.909,4.743,2.0,-0.387,0.455,6.786,-3.0,-1.545,1.816,4.09,2.0,0,1,0,1,0,,,,,,
10063,2003,101.831,55.495,0,315.495,2,-3.976,,,,-5.855,0.0,-2.348,0.231,4.749,2.0,-1.174,0.116,6.782,-3.0,-4.696,0.463,4.087,2.0,0,0,0,1,0,,,,,,
10064,2003,104.719,66.637,0,317.941,2,-5.414,,,,-5.843,0.0,-4.031,-1.205,4.757,2.0,-2.016,-0.602,6.78,-3.0,-8.062,-2.411,4.079,2.0,0,0,0,1,0,,,,,,
10080,2003,75.995,28.25,0,315.386,2,-4.714,1,,,-5.629,0.0,0.402,1.37,4.879,2.0,0.201,0.685,6.764,-3.0,0.804,2.742,3.939,2.0,0,0,0,2,1,,,,,,
10081,2003,69.849,26.467,0,330.095,2,-3.697,5,,,-5.625,0.0,-0.16,1.119,4.885,2.0,-0.08,0.56,6.786,-3.0,-0.32,2.237,3.951,2.0,0,0,0,2,2,,,,,,
10090,2003,83.745,64.682,0,276.078,2,-3.926,5,,,-5.482,0.0,-1.477,1.276,4.926,2.0,-0.739,0.638,6.695,-3.0,-2.953,2.553,3.796,2.098,0,0,0,1,0,,,,,,
10097,2003,85.213,64.573,0,308.018,2,-6.357,1,,,-5.382,0.0,0.428,-7.534,4.975,2.0,0.214,-3.767,6.706,-3.0,0.856,-15.069,3.753,2.0,0,0,0,2,0,,,,,,
10098,2003,83.921,64.792,0,304.354,2,-5.178,,,,-5.368,0.0,0.341,-8.29,4.977,2.0,0.17,-4.145,6.694,-3.0,0.681,-16.579,3.74,2.0,0,0,0,2,1,,,,,,
10099,2003,87.638,63.461,0,298.583,2,-3.355,1,,,-5.355,0.0,-0.101,-3.603,4.982,2.0,-0.05,-1.801,6.684,-3.0,-0.2,-7.207,3.724,2.0,0,0,0,2,2,,,,,,
10103,2003,85.181,49.599,0,291.833,2,-7.27,,,,-5.298,0.0,-2.49,1.612,5.011,2.0,-1.245,0.806,6.652,-3.0,-4.982,3.225,3.682,2.0,0,1,0,3,4,,,,,,
10106,2003,77.662,33.322,0,290.529,2,-3.752,1,,,-5.251,0.0,-1.249,1.091,5.034,2.0,-0.625,0.546,6.634,-3.0,-2.498,2.183,3.649,2.0,0,0,0,1,1,,,,,,
10113,2003,85.297,61.96,1,270.47,2,-4.757,5,,,-5.155,0.0,-2.684,-4.628,5.091,2.0,-1.342,-2.314,6.582,-3.0,-5.367,-9.257,3.581,2.036,0,0,0,3,0,,,,,,
10115,2003,84.381,63.276,1,266.924,2,-3.284,7,,,-5.127,0.0,0.59,0.039,5.106,2.0,0.295,0.019,6.577,-3.0,1.178,0.078,3.555,2.218,0,0,0,1,0,,,,,,
10215,2003,91.508,15.742,0,234.313,2,-3.681,1,,,-3.793,0.0,6.181,-1.409,5.687,2.0,3.091,-0.705,6.398,-4.0,12.361,-2.818,2.6,3.0,0,1,0,3,1,,,,,,
10954,2003,75.954,47.093,0,403.304,2,-3.874,,,,-6.978,0.0,-1.25,1.498,4.525,2.0,-0.625,0.749,7.506,-3.0,-2.501,2.996,5.485,3.0,0,0,0,2,0,,,,,,
11055,2003,79.817,47.157,0,369.407,2,-4.838,,,,-6.331,0.0,1.028,-5.665,4.546,2.0,0.514,-2.833,6.853,-2.038,2.056,-11.33,4.466,2.0,0,0,0,0,0,,,,,,
11082,2003,77.35,30.74,0,348.246,2,-4.25,,,,-5.991,0.0,3.007,0.375,4.684,2.0,1.503,0.187,6.786,-2.0,6.015,0.75,4.194,2.0,0,0,0,0,0,,,,,,
11091,2003,91.002,52.857,0,309.123,2,-4.348,,,,-5.878,0.0,0.434,2.815,4.743,2.0,0.217,1.408,6.764,-3.0,0.867,5.631,4.091,2.0,0,1,0,1,0,,,,,,
11093,2003,95.623,71.308,0,312.815,2,-3.752,,,,-5.85,0.0,-6.002,-3.198,4.765,2.0,-3.001,-1.599,6.76,-3.0,-12.004,-6.396,4.076,2.0,0,0,0,0,0,,,,,,
11124,2003,83.729,63.916,0,294.195,2,-3.819,1,,,-5.423,0.0,-0.964,0.645,4.963,2.0,-0.482,0.323,6.679,-3.0,-1.928,1.291,3.767,2.0,0,0,0,2,0,,,,,,
11125,2003,79.606,70.681,0,299.018,2,-5.357,1,,,-5.406,0.0,-0.555,-2.747,4.97,2.0,-0.278,-1.374,6.682,-3.0,-1.109,-5.494,3.76,2.0,0,0,0,3,0,,,,,,
11126,2003,82.402,67.653,0,297.066,2,-4.98,1,,,-5.393,0.0,1.588,-4.132,4.975,2.0,0.794,-2.066,6.672,-3.0,3.176,-8.264,3.749,2.0,0,0,0,3,0,,,,,,
11131,2003,82.149,34.524,0,281.089,2,-3.38,,,,-5.323,0.0,-1.208,2.226,5.011,2.0,-0.604,1.113,6.636,-3.0,-2.418,4.452,3.687,2.0,0,0,0,2,0,,,,,,
11132,2003,84.516,47.637,0,281.343,2,-5.671,1,,,-5.308,0.0,-1.862,1.169,5.019,2.0,-0.931,0.585,6.631,-3.0,-3.725,2.336,3.678,2.0,0,0,0,2,0,,,,,,
11133,2003,78.792,57.24,0,281.467,2,-3.192,1,,,-5.293,0.0,-2.797,0.159,5.025,2.0,-1.399,0.08,6.625,-3.0,-5.593,0.319,3.667,2.0,0,0,0,2,0,,,,,,
11134,2003,81.285,52.315,0,280.94,2,-4.018,,,,-5.276,0.0,-2.803,0.776,5.035,2.0,-1.402,0.388,6.617,-3.0,-5.607,1.551,3.66,2.0,0,0,0,0,1,,,,,,
11154,2003,82.531,69.11,0,254.309,2,-3.546,,,,-5.001,0.0,3.274,0.246,5.144,2.0,1.637,0.123,6.549,-3.0,6.549,0.492,3.448,2.901,0,0,0,0,0,,,,,,
12070,2003,69.292,52.955,0,345.313,2,-4.301,1,,,-6.447,0.0,0.368,0.045,4.545,2.0,0.184,0.022,6.935,-3.0,0.734,0.091,4.596,2.0,0,2,0,2,2,,,,,,
12120,2003,102.583,54.508,0,307.241,2,-6.661,,,,-5.881,0.0,-1.323,1.829,4.752,2.0,-0.662,0.915,6.747,-3.0,-2.646,3.659,4.091,2.0,0,1,0,1,0,,,,,,
12121,2003,101.989,68.121,0,306.838,2,-4.622,,,,-5.87,0.0,-3.806,-3.004,4.76,2.0,-1.903,-1.502,6.74,-3.0,-7.614,-6.009,4.086,2.0,0,0,0,1,0,,,,,,
12143,2003,85.609,69.241,0,289.719,2,-3.418,,,,-5.569,0.0,-4.643,3.082,4.904,2.0,-2.322,1.541,6.691,-3.0,-9.287,6.165,3.862,2.0,0,0,0,2,0,,,,,,
12209,2003,82.744,32.465,0,257.885,2,-5.104,1,,,-4.644,0.0,-1.509,2.179,5.318,2.0,-0.755,1.089,6.454,-3.037,-3.019,4.359,3.2,3.0,0,0,0,2,1,,,,,,
12222,2003,79.298,35.548,0,236.712,2,-3.296,1,,,-4.462,0.0,-2.192,-0.494,5.378,2.0,-1.096,-0.247,6.407,-4.0,-4.384,-0.987,3.047,3.0,0,0,0,1,1,,,,,,
12225,2003,87.425,48.589,0,218.837,2,-3.11,,,,-4.423,0.0,-2.738,5.452,5.389,2.0,-1.369,2.726,6.379,-4.0,-5.476,10.904,2.998,3.0,0,0,0,0,0,,,,,,
79744,2003,101.33,14.265,0,439.787,2,-3.624,5,,,-7.978,0.0,-2.297,5.881,4.015,2.0,-1.148,2.94,7.053,-3.0,-4.595,11.762,5.875,3.18,0,0,0,1,0,,,,,,
79953,2003,78.533,67.963,0,294.035,2,-6.885,1,,,-7.298,0.0,-2.011,-6.2,4.327,2.0,-1.005,-3.1,5.687,-3.843,-4.022,-12.402,4.752,3.0,0,2,0,2,2,,,,,,
79957,2003,74.494,34.0,0,326.799,2,-5.564,1,,,-7.25,0.0,1.101,-3.607,4.361,2.0,0.55,-1.803,5.635,-3.0,2.204,-7.216,4.738,3.0,0,1,0,2,2,,,,,,
79969,2003,83.405,31.946,0,299.326,2,-6.293,,,,-7.05,0.0,4.238,-1.561,4.444,2.0,2.119,-0.78,5.486,-3.0,8.475,-3.123,4.564,3.0,0,0,0,3,1,,,,,,
79995,2003,67.641,80.633,0,245.947,2,-3.0,,,,-6.751,0.0,-0.183,1.704,4.697,2.0,-0.092,0.852,5.414,-4.0,-0.365,3.408,4.356,3.0,0,0,0,0,0,,,,,,
79996,2003,69.867,76.872,0,243.499,2,-3.501,,,,-6.735,0.0,-1.223,1.003,4.696,2.0,-0.612,0.501,5.407,-4.0,-2.447,2.006,4.343,3.0,0,0,0,0,0,,,,,,
80118,2003,79.299,41.623,1,161.406,2,-3.396,1,,,-5.333,-0.136,-0.033,-1.675,5.692,1.864,-0.017,-0.837,5.178,-4.417,-0.065,-3.351,3.402,3.136,0,0,0,0,0,,,,,,
80771,2003,108.136,12.456,0,458.372,2,-4.287,5,,,-7.988,0.0,-5.049,0.453,4.01,2.0,-2.524,0.227,7.052,-3.0,-10.096,0.906,5.887,3.0,0,0,0,0,0,,,,,,
80772,2003,100.608,15.939,0,448.215,2,-3.785,,,,-7.996,0.0,-2.879,1.133,4.003,2.0,-1.44,0.566,7.038,-3.0,-5.759,2.267,5.881,3.073,0,0,0,1,0,,,,,,
81008,2003,77.129,61.768,0,276.656,2,-3.561,1,,,-6.951,0.0,-0.626,-8.771,4.565,2.0,-0.313,-4.386,5.445,-4.0,-1.252,-17.541,4.496,3.0,0,1,0,2,2,,,,,,
81703,2003,124.132,35.141,1,395.174,2,-5.317,,,,-6.824,0.0,-10.483,-1.095,5.011,2.171,-5.241,-0.547,8.094,-3.594,-20.966,-2.19,5.58,3.0,0,0,0,0,0,,,,,,
81730,2003,108.339,18.707,0,383.322,2,-3.868,,,,-7.149,-0.123,-10.939,5.102,4.792,1.989,-5.47,2.551,7.825,-3.719,-21.877,10.203,5.654,3.123,0,0,0,0,0,,,,,,
81964,2003,77.94,34.795,0,324.087,2,-9.234,,,,-7.68,0.0,1.826,0.131,4.116,2.0,0.913,0.065,5.844,-3.406,3.654,0.262,5.056,3.0,0,1,0,2,2,,,,,,
81965,2003,79.204,26.72,0,317.838,2,-5.513,,,,-7.662,0.0,1.591,-1.276,4.114,2.0,0.796,-0.638,5.825,-3.498,3.182,-2.552,5.035,3.0,0,1,0,2,2,,,,,,
82013,2003,67.626,26.516,0,324.65,2,-8.289,,,,-7.283,0.0,1.207,-2.366,4.351,2.0,0.604,-1.183,5.597,-3.0,2.416,-4.734,4.745,3.0,0,2,0,2,2,,,,,,
82027,2003,82.569,53.527,0,290.979,2,-3.724,,,,-7.065,0.0,0.841,-5.83,4.453,2.0,0.421,-2.915,5.442,-3.0,1.682,-11.66,4.56,3.0,0,0,0,3,0,,,,,,
82052,2003,76.893,79.422,0,244.959,2,-3.661,,,,-6.775,0.0,-0.02,0.146,4.69,2.0,-0.01,0.073,5.388,-4.0,-0.041,0.294,4.361,3.0,0,0,0,0,0,,,,,,
82151,2003,106.956,76.492,0,231.122,2,-3.482,,,,-5.631,-1.0,-2.378,0.738,5.526,1.147,-1.189,0.369,5.215,-5.0,-4.756,1.476,3.697,4.0,0,0,0,0,0,,,,,,
82154,2003,66.43,72.724,0,224.077,2,-6.057,,,,-5.596,-1.0,1.7,-3.784,5.552,1.0,0.85,-1.892,5.193,-5.0,3.4,-7.569,3.662,4.0,0,0,0,0,0,,,,,,
3949,2003,82.913,71.754,0,263.679,2,-4.911,,,,-4.968,0.0,-3.107,-0.487,5.123,2.0,-1.553,-0.244,6.662,-3.0,-6.216,-0.973,3.46,2.0,0,0,0,1,0,,,,,,
22596,2003,95.062,13.152,0,200.647,2,-3.582,1,,,-3.603,-0.719,-3.324,2.322,5.964,2.0,-1.662,1.161,6.253,-5.0,-6.646,4.644,2.449,4.0,0,0,0,0,0,,,,,,
23390,2003,82.758,48.124,0,358.731,2,-5.486,1,,,-6.587,0.0,-1.194,2.943,4.513,2.0,-0.597,1.471,6.693,-2.801,-2.39,5.887,4.593,2.0,0,0,0,2,2,,,,,,
25491,2003,83.484,64.439,0,277.492,2,-4.203,,,,-6.054,0.0,-0.294,1.593,4.78,2.0,-0.147,0.797,6.488,-3.0,-0.589,3.187,4.148,3.0,0,0,0,1,1,,,,,,
29628,2003,,,0,315.759,2,-3.232,,,,-5.774,0.0,,,4.905,2.0,,,6.39,-3.0,,,3.962,2.0,0,0,0,0,0,,,,,,
41927,2003,85.175,30.951,0,373.675,2,-3.442,1,,,-6.54,0.0,3.747,2.035,4.616,2.0,1.874,1.018,6.347,-2.0,7.493,4.071,4.481,2.0,0,0,0,0,0,,,,,,
43882,2003,52.507,41.815,1,352.145,2,-5.63,,,,-7.367,0.0,-0.24,1.699,4.333,2.0,-0.12,0.85,6.827,-3.0,-0.479,3.397,5.299,3.0,0,0,0,1,0,,,,,,
21525,2003,109.33,11.005,0,238.915,2,-4.651,1,,,-4.002,0.0,-2.788,0.462,5.69,2.0,-1.394,0.231,6.202,-4.0,-5.576,0.926,2.703,3.0,0,0,0,0,0,,,,,,
28724,2003,72.829,41.832,0,215.421,2,-3.636,,,,-4.155,0.0,2.121,-0.243,5.735,2.0,1.061,-0.121,6.102,-4.644,4.242,-0.487,2.799,3.0,0,0,0,1,0,,,,,,
43883,2003,61.459,39.41,1,354.827,2,-4.66,,,,-7.365,0.0,-0.976,1.15,4.333,2.0,-0.488,0.575,6.819,-3.0,-1.952,2.301,5.295,3.0,0,0,0,0,0,,,,,,
24409,2003,81.716,78.727,0,337.87,2,-3.126,,,,-6.666,0.0,-2.016,0.288,4.51,2.0,-1.008,0.144,6.716,-3.0,-4.033,0.577,4.671,2.298,0,0,0,0,0,,,,,,
25492,2003,79.619,60.695,0,283.948,2,-4.957,,,,-6.037,0.0,-0.292,-0.273,4.788,2.0,-0.146,-0.137,6.493,-3.0,-0.585,-0.546,4.14,3.0,0,0,0,2,1,,,,,,
25493,2003,80.161,35.355,0,301.835,2,-3.192,,,,-6.018,0.0,2.229,2.602,4.783,2.0,1.114,1.301,6.504,-3.0,4.458,5.202,4.135,2.905,0,0,0,3,2,,,,,,
25496,2003,87.359,44.826,0,329.63,2,-6.106,1,,,-5.975,0.0,-1.626,-0.982,4.783,2.0,-0.813,-0.491,6.52,-3.0,-3.253,-1.965,4.125,2.0,0,0,0,4,4,,,,,,
25529,2003,77.233,26.578,0,323.275,2,-3.492,1,,,-5.518,0.0,-2.316,0.492,5.017,2.0,-1.158,0.246,6.409,-3.0,-4.632,0.984,3.813,2.0,0,0,0,0,0,,,,,,
25591,2003,85.447,76.528,0,264.163,2,-3.597,,,,-4.681,0.0,2.825,-6.221,5.42,2.0,1.412,-3.111,6.224,-3.567,5.649,-12.44,3.195,3.0,0,0,0,0,0,,,,,,
26459,2003,93.497,60.733,0,357.466,2,-4.712,2,,,-6.736,0.0,-5.848,3.997,4.48,2.0,-2.924,1.999,6.734,-3.0,-11.695,7.994,4.746,2.0,0,0,0,0,0,,,,,,
26474,2003,91.535,40.105,0,366.734,2,-5.403,1,,,-6.641,0.0,0.11,0.741,4.493,2.0,0.055,0.37,6.643,-2.73,0.219,1.483,4.617,2.0,0,0,0,2,2,,,,,,
26475,2003,83.888,27.543,0,384.67,2,-4.823,,,,-6.626,0.0,0.254,1.642,4.489,2.0,0.127,0.821,6.635,-2.0,0.507,3.284,4.611,2.0,0,0,0,2,2,,,,,,
26522,2003,71.658,27.386,0,311.373,2,-4.591,1,,,-6.028,0.0,-0.285,0.75,4.776,2.0,-0.142,0.375,6.491,-3.0,-0.569,1.501,4.144,2.487,0,0,0,3,2,,,,,,
26584,2003,77.893,51.923,0,261.105,2,-3.933,,,,-5.178,0.0,0.212,3.724,5.195,2.0,0.106,1.862,6.286,-3.0,0.425,7.448,3.53,3.0,0,0,0,1,0,,,,,,
26586,2003,77.934,47.657,0,255.282,2,-3.529,,,,-5.156,0.0,-2.203,3.871,5.206,2.0,-1.102,1.936,6.265,-3.0,-4.405,7.742,3.512,3.0,0,0,0,1,0,,,,,,
26708,2003,72.214,23.594,0,216.634,2,-3.401,,,,-3.687,-0.119,1.693,-1.392,5.987,2.0,0.847,-0.696,6.221,-5.0,3.385,-2.784,2.508,4.0,0,0,0,0,0,,,,,,
27477,2003,68.062,58.934,0,352.578,2,-3.879,,,,-6.806,0.0,3.12,3.269,4.452,2.0,1.56,1.634,6.769,-3.0,6.239,6.539,4.822,2.0,0,0,0,0,0,,,,,,
27478,2003,68.059,59.244,1,351.409,2,-3.307,,,,-6.798,0.0,-0.493,0.673,4.452,2.0,-0.246,0.337,6.76,-3.0,-0.986,1.345,4.813,2.0,0,0,0,0,0,,,,,,
27505,2003,76.072,35.312,0,387.89,2,-3.454,5,,,-6.629,0.0,-1.489,2.911,4.487,2.0,-0.744,1.455,6.603,-2.0,-2.979,5.822,4.598,2.0,0,0,0,2,2,,,,,,
27614,2003,72.376,62.347,0,252.967,2,-3.325,7,,,-5.176,0.0,-2.433,-2.479,5.206,2.0,-1.217,-1.24,6.246,-3.0,-4.865,-4.959,3.523,3.0,0,0,0,1,0,,,,,,
100506,2003,91.24,50.93,1,356.566,2,-3.035,,,,-7.774,0.0,0.493,2.622,4.16,2.0,0.247,1.311,5.372,-3.0,0.987,5.243,5.003,3.0,0,0,0,0,0,,,,,,
100509,2003,83.442,35.372,1,368.018,2,-3.705,,,,-7.742,0.0,1.437,1.733,4.178,2.0,0.718,0.866,5.381,-3.0,2.875,3.464,4.992,3.0,0,0,0,0,0,,,,,,
41850,2003,81.662,42.197,1,386.055,2,-4.009,,,,-7.192,0.0,2.227,4.373,4.36,2.0,1.114,2.187,6.705,-2.539,4.454,8.747,5.12,3.0,0,0,0,0,0,,,,,,
